Country Name,Country Code,Group,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
New Caledonia,NCL,"Population ages 0-14, male",33366,33530,33539,33437,33325,32926,32754,32768,32824,32934,33266,33330,33233,33102,32594,32159,31778,31436,31086,30718,30289
New Caledonia,NCL,"Population ages 0-14, female",31776,31907,31817,31646,31544,31173,31097,31253,31418,31582,31937,31998,31884,31742,31257,30823,30447,30114,29778,29412,28997
New Caledonia,NCL,"Population ages 15-64, female",69219,70961,72678,74286,75859,77687,79238,80553,81663,82981,84439,86133,87964,89709,90122,90551,90943,91302,91629,91935,92267
New Caledonia,NCL,"Population ages 15-64, male",70747,72437,74134,75761,77364,79163,80698,82018,83147,84493,86008,87802,89739,91585,92054,92414,92714,92974,93232,93523,93877
New Caledonia,NCL,"Population ages 65 and above, female",6621,6887,7178,7462,7742,8045,8336,8634,8955,9356,9803,10318,10873,11436,11839,12216,12598,12992,13431,13917,14412
New Caledonia,NCL,"Population ages 65 and above, male",5595,5768,5950,6157,6416,6756,7126,7524,7944,8403,8897,9419,9958,10476,10834,11187,11521,11833,12145,12456,12778
New Zealand,NZL,"Population ages 0-14, male",447351,450522,454880,456681,456442,457046,456640,456151,456470,457242,461130,461721,461971,466239,472788,479243,487002,494363,500196,507812,507216
New Zealand,NZL,"Population ages 0-14, female",425023,428555,432838,434532,434202,434832,434488,433954,434056,434538,437497,437745,437854,441757,447748,454616,462061,468776,474066,481247,480786
New Zealand,NZL,"Population ages 15-64, female",1294368,1322181,1353368,1378289,1398299,1417140,1431325,1443551,1456974,1470960,1477140,1480518,1487323,1507480,1533452,1563230,1590400,1612775,1632145,1661978,1666247
New Zealand,NZL,"Population ages 15-64, male",1254121,1278191,1305836,1328045,1346280,1364192,1378406,1391209,1405369,1420071,1425648,1428934,1435665,1455200,1480264,1509901,1536244,1557625,1576420,1605985,1611053
New Zealand,NZL,"Population ages 65 and above, female",257916,262348,267817,272384,276363,282272,287506,292984,300031,308944,315816,323665,333431,346760,361760,378275,394384,409805,425413,445105,457962
New Zealand,NZL,"Population ages 65 and above, male",201722,206703,212460,217569,222315,229119,235436,241949,249701,258944,266769,275517,285856,299065,313387,328835,343509,357256,370961,388074,399336
Nicaragua,NIC,"Population ages 0-14, male",1022003,1017931,1014394,1010996,1007694,1003272,999451,996430,994573,994031,993453,993820,995051,996896,999070,1000008,1001152,1002228,1002886,1002861,1000859
Nicaragua,NIC,"Population ages 0-14, female",978255,973817,970001,966231,962357,958120,954071,950506,947909,946457,944995,944403,944724,945781,947333,948195,949321,950468,951267,951425,950062
Nicaragua,NIC,"Population ages 15-64, female",1511253,1550667,1588938,1627063,1665532,1704953,1744485,1783863,1822670,1860624,1898878,1936569,1973137,2007996,2040922,2073482,2104509,2134290,2163375,2192107,2221635
Nicaragua,NIC,"Population ages 15-64, male",1434816,1471225,1506450,1541414,1576616,1613494,1650216,1686800,1723181,1759276,1796475,1833772,1870578,1906194,1940289,1974411,2007286,2039240,2070723,2102053,2134217
Nicaragua,NIC,"Population ages 65 and above, female",111915,115424,118960,122681,126664,130764,135213,139772,144054,147897,151285,154271,157468,161790,167799,175163,184014,194073,204877,216173,227537
Nicaragua,NIC,"Population ages 65 and above, male",87125,90260,93372,96545,99829,103154,106630,110065,113151,115773,117949,119695,121504,124077,127821,132711,138561,145203,152375,159935,168069
Niger,NER,"Population ages 0-14, male",2905324,3025502,3149294,3278402,3413113,3565771,3718351,3872776,4030648,4192924,4370119,4549801,4732331,4917466,5104751,5305150,5506023,5708129,5912189,6118475,6336271
Niger,NER,"Population ages 0-14, female",2799286,2916724,3037026,3161043,3289107,3434317,3581845,3732526,3886841,4045038,4217478,4391885,4568639,4747792,4929139,5121955,5315231,5509761,5706376,5905441,6114000
Niger,NER,"Population ages 15-64, female",2969558,3060728,3158357,3261836,3371158,3473213,3583713,3702758,3831005,3969045,4105842,4254749,4415103,4586416,4768552,4952622,5149710,5358853,5579065,5809993,6045028
Niger,NER,"Population ages 15-64, male",2790636,2890061,2995348,3104771,3218222,3323340,3438921,3564328,3699585,3844882,3989655,4147044,4315867,4495023,4684088,4871819,5071754,5283687,5507774,5744302,5983767
Niger,NER,"Population ages 65 and above, female",154774,160696,166911,173569,180755,188692,196931,205431,214108,222930,233098,243527,254056,264380,274345,283611,292503,301408,310817,321037,331767
Niger,NER,"Population ages 65 and above, male",131786,136277,141047,146293,152119,158636,165643,173094,180944,189206,198578,208203,218291,229105,240788,253632,267167,280993,294498,307388,319977
Nigeria,NGA,"Population ages 0-14, male",27858382,28586033,29331106,30099718,30896084,31813471,32737397,33673900,34628528,35602305,36652253,37711907,38770093,39810071,40822713,41896088,42921427,43908014,44872622,45824482,46806974
Nigeria,NGA,"Population ages 0-14, female",26865821,27558537,28265873,28994224,29748185,30615628,31489246,32374283,33275741,34194919,35183718,36182054,37179202,38159375,39114160,40123618,41087844,42015631,42923411,43820702,44748139
Nigeria,NGA,"Population ages 15-64, female",33404002,34239533,35114080,36026605,36976336,37844226,38771851,39754194,40785741,41863722,42906762,44005706,45166384,46398307,47704663,48976200,50341939,51790875,53304771,54872485,56428086
Nigeria,NGA,"Population ages 15-64, male",33733104,34600237,35506852,36452226,37436167,38336424,39298887,40317566,41386079,42501874,43579193,44713390,45911699,47185963,48540814,49857861,51274669,52778749,54350199,55977686,57588423
Nigeria,NGA,"Population ages 65 and above, female",1887872,1926019,1960046,1990925,2019648,2079393,2135872,2188848,2237907,2283371,2355150,2421685,2483759,2542215,2598067,2679044,2756059,2830451,2903547,2976763,3074484
Nigeria,NGA,"Population ages 65 and above, male",1644865,1685720,1722677,1756722,1788594,1849163,1906718,1960831,2010943,2057012,2128004,2194061,2254682,2309000,2357037,2427433,2491309,2550965,2609053,2667469,2754598
North Macedonia,MKD,"Population ages 0-14, male",230426,223722,219781,215560,210789,206623,201801,196791,192384,189003,185554,183359,182172,181250,180060,179676,178636,177243,175953,174689,172888
North Macedonia,MKD,"Population ages 0-14, female",219821,213460,209670,205536,200777,196755,191993,186972,182482,178957,175140,172577,171070,169895,168560,168052,167004,165685,164493,163345,161801
North Macedonia,MKD,"Population ages 15-64, female",681642,679067,683486,687946,692431,696648,701619,706829,711627,715599,718937,720587,721240,721334,720714,718591,716407,714078,711130,706396,700550
North Macedonia,MKD,"Population ages 15-64, male",696400,693940,698676,703595,708720,712854,717891,723334,728556,733130,736887,739180,740630,741535,741701,739676,737593,735392,732605,728053,722141
North Macedonia,MKD,"Population ages 65 and above, female",114519,116618,119816,122824,125588,127287,128842,130321,131813,133386,135425,137320,139384,141946,145110,148800,153056,157649,162150,166086,169897
North Macedonia,MKD,"Population ages 65 and above, male",92074,93350,95344,97085,98551,100061,101412,102652,103810,104929,106597,108022,109536,111511,114081,117695,121806,126170,130363,133963,137815
Norway,NOR,"Population ages 0-14, male",462481,463553,464055,464204,464843,464278,465479,467866,469895,471269,474181,475542,475797,476297,477175,477213,477855,478183,478114,476940,476174
Norway,NOR,"Population ages 0-14, female",438689,440116,441023,441403,441884,441975,443197,445296,447112,448475,450973,452419,453077,453903,454820,454630,454592,454005,453116,451401,450078
Norway,NOR,"Population ages 15-64, female",1440515,1452822,1466234,1479289,1492559,1508399,1526831,1547700,1567915,1586725,1603710,1620512,1635261,1648758,1660660,1670943,1681024,1689336,1698055,1704840,1710014
Norway,NOR,"Population ages 15-64, male",1488349,1499320,1511803,1524754,1539062,1557646,1579751,1605178,1630583,1654903,1675782,1697033,1716397,1734270,1750050,1763121,1775132,1784757,1794887,1803455,1809941
Norway,NOR,"Population ages 65 and above, female",398060,396471,395322,394692,395101,395427,396820,399639,403851,409923,418386,428941,440270,451228,460908,470969,479730,487366,495553,504361,513051
Norway,NOR,"Population ages 65 and above, male",285657,285878,286418,287567,289841,292952,297074,302533,309370,317956,330056,344126,358821,372776,384993,397643,408635,418268,428172,438479,449062
Oman,OMN,"Population ages 0-14, male",424785,421063,419052,418124,418390,401339,388434,383136,387227,400514,405681,417093,434102,454390,474530,500108,525532,550310,572290,589455,616436
Oman,OMN,"Population ages 0-14, female",410268,408756,405959,401946,397187,388383,380964,376362,376005,380800,388810,400916,417135,436460,457190,479083,501008,522366,541959,558869,577155
Oman,OMN,"Population ages 15-64, female",573389,594064,616192,639297,662854,688070,711440,734408,759442,788211,823736,863430,904097,942255,976254,1006813,1034624,1060288,1085379,1111113,1132943
Oman,OMN,"Population ages 15-64, male",829582,852136,884102,923245,967846,1035334,1105670,1183000,1275757,1390141,1548903,1729981,1919815,2100956,2262095,2390079,2495598,2581178,2653685,2718956,2759397
Oman,OMN,"Population ages 65 and above, female",30383,30779,30978,31002,30862,32041,33365,34814,36327,37876,39480,41501,44047,47193,50951,53891,56934,60048,63206,66410,69801
Oman,OMN,"Population ages 65 and above, male",26552,28062,29881,31910,34115,35586,37289,39236,41428,43893,44492,45110,45609,46001,46321,49243,52230,55286,58473,61819,67644
Pakistan,PAK,"Population ages 0-14, male",31362394,31878584,32339435,32764705,33169268,33591177,33991265,34373946,34744226,35107034,35514034,35922268,36336810,36765168,37213852,37744490,38288954,38839614,39378827,39890248,40441850
Pakistan,PAK,"Population ages 0-14, female",29444874,29871892,30245133,30585221,30909058,31250244,31582823,31906919,32221021,32527060,32906563,33273522,33641958,34031701,34453546,34948211,35473213,36012866,36536787,37023502,37545464
Pakistan,PAK,"Population ages 15-64, female",38470298,39694236,40957568,42264297,43615931,44986053,46396534,47842720,49318436,50815769,52247923,53706703,55184366,56670884,58160519,59608997,61062099,62518840,63986169,65468556,66883511
Pakistan,PAK,"Population ages 15-64, male",40835673,42068226,43343042,44664356,46035091,47413562,48845321,50322574,51834354,53371278,54853807,56353987,57875895,59425542,61003778,62541951,64113200,65704035,67302695,68904197,70422431
Pakistan,PAK,"Population ages 65 and above, female",2726718,2815747,2905838,3000771,3102790,3210648,3321995,3434959,3546416,3654825,3762591,3867766,3970926,4072067,4172197,4276733,4377030,4479819,4594780,4728266,4886156
Pakistan,PAK,"Population ages 65 and above, male",3138451,3221010,3302355,3385348,3471869,3570942,3670168,3767866,3861157,3948677,4055250,4155879,4250844,4339650,4423061,4510974,4591714,4673114,4766059,4877562,5020517
Panama,PAN,"Population ages 0-14, male",499435,503872,507852,511950,516437,520976,526087,531447,536551,541195,546433,551171,555555,559846,564166,569015,573405,577354,580894,584031,587404
Panama,PAN,"Population ages 0-14, female",480258,484643,488541,492546,496942,501157,505934,510943,515681,519947,524722,528994,532926,536800,540727,545287,549363,553003,556268,559159,562309
Panama,PAN,"Population ages 15-64, female",962415,984407,1006850,1029242,1051363,1073803,1095848,1117771,1139982,1162613,1184944,1207737,1230888,1254248,1277745,1301511,1325900,1350476,1374701,1398179,1420633
Panama,PAN,"Population ages 15-64, male",973937,995983,1018462,1040876,1062987,1085133,1106863,1128450,1150325,1172669,1194505,1216839,1239604,1262661,1285941,1309278,1333254,1357512,1381534,1404970,1427114
Panama,PAN,"Population ages 65 and above, female",90411,93963,97728,101701,105887,110279,114821,119570,124579,129895,135181,140720,146595,152888,159686,166332,173431,181003,189037,197550,206057
Panama,PAN,"Population ages 65 and above, male",83185,86327,89623,93041,96606,100325,104118,108023,112097,116372,120694,125174,129879,134868,140225,145650,151411,157520,164006,170879,178066
Papua New Guinea,PNG,"Population ages 0-14, male",1221369,1243369,1264723,1287220,1311980,1337762,1365572,1394048,1420940,1444804,1468472,1488915,1506865,1523807,1540700,1558008,1575407,1592642,1609185,1624843,1642179
Papua New Guinea,PNG,"Population ages 0-14, female",1149621,1169739,1189209,1209829,1232684,1256487,1282351,1308848,1333654,1355280,1377284,1395920,1412047,1427292,1442699,1458180,1473967,1489794,1505104,1519679,1535544
Papua New Guinea,PNG,"Population ages 15-64, female",1683167,1720660,1759186,1799637,1842720,1889611,1939158,1990895,2044381,2099125,2153987,2210646,2268859,2328090,2388106,2446490,2505590,2565595,2626878,2689458,2750009
Papua New Guinea,PNG,"Population ages 15-64, male",1734605,1773407,1813477,1855686,1900706,1949044,2000265,2054095,2110371,2168756,2225729,2285078,2346476,2409187,2472802,2535005,2597934,2661782,2726956,2793495,2857671
Papua New Guinea,PNG,"Population ages 65 and above, female",104558,107543,110484,113382,116285,120111,124018,128011,132095,136283,137494,138466,139444,140738,142578,147635,152965,158502,164126,169818,176858
Papua New Guinea,PNG,"Population ages 65 and above, male",81307,83903,86299,88493,90527,93876,97139,100303,103333,106264,109230,111978,114697,117619,120887,126448,132175,138009,143870,149734,156744
Paraguay,PRY,"Population ages 0-14, male",1051874,1055258,1056097,1055852,1055388,1053666,1053576,1054142,1053692,1051588,1051003,1048029,1043994,1041113,1040450,1040287,1042755,1046861,1050749,1053414,1056680
Paraguay,PRY,"Population ages 0-14, female",1009374,1012566,1013243,1012767,1011946,1009817,1009210,1009247,1008426,1006223,1005180,1002056,998139,995532,995262,994786,997061,1001042,1004833,1007423,1010400
Paraguay,PRY,"Population ages 15-64, female",1535411,1578593,1622730,1666141,1707777,1747792,1784352,1819009,1854185,1891102,1928041,1967542,2008124,2047323,2083831,2120051,2153334,2184638,2215732,2247495,2278827
Paraguay,PRY,"Population ages 15-64, male",1591999,1637073,1683190,1728790,1772937,1815920,1855728,1893807,1932473,1972843,2012089,2053914,2096714,2137816,2175837,2212233,2245340,2276238,2306913,2338404,2369130
Paraguay,PRY,"Population ages 65 and above, female",128931,133303,137982,142681,147246,152290,157117,161932,167047,172663,178246,184314,190943,198159,206012,214639,223781,233340,243186,253252,262950
Paraguay,PRY,"Population ages 65 and above, male",110853,115165,119741,124325,128801,133727,138447,143159,148147,153598,159422,165655,172359,179581,187354,195882,204787,213950,223226,232542,241654
Peru,PER,"Population ages 0-14, male",4636691,4619570,4598935,4576218,4552841,4537142,4520010,4500639,4478488,4454573,4427076,4395312,4368681,4359383,4371299,4257713,4192735,4158103,4126778,4084879,4142856
Peru,PER,"Population ages 0-14, female",4451069,4435392,4416960,4397245,4376981,4345809,4322122,4305557,4292949,4281345,4263334,4231492,4198799,4181432,4185403,4123178,4096689,4092072,4083556,4056576,4087916
Peru,PER,"Population ages 15-64, female",8247052,8389214,8520544,8644198,8763272,8883271,8992271,9093294,9192360,9294957,9405298,9532519,9670071,9809829,9949932,10191730,10419305,10630427,10829297,11015860,11120234
Peru,PER,"Population ages 15-64, male",8125919,8268508,8399576,8523664,8644021,8753882,8863381,8973180,9083095,9192544,9296232,9400520,9506370,9615373,9731940,10016044,10279436,10521178,10742040,10937651,11021331
Peru,PER,"Population ages 65 and above, female",740513,765373,788867,811318,833090,860606,888304,916616,946138,977479,1013074,1052477,1096446,1145973,1202039,1255467,1315050,1380179,1449368,1520804,1580961
Peru,PER,"Population ages 65 and above, male",598045,622907,647335,671583,695935,721345,746962,773035,799633,826782,859300,894470,933619,978382,1030126,1081904,1141084,1207306,1279423,1356076,1406118
